BAD PLAN
12, 1
17, 1
5, 2
7, 2
8, 2
5, 3
6, 3
7, 3
6, 4
15, 8
16, 8
17, 8
14, 9
15, 9
16, 9
17, 9
14, 10
15, 10
16, 10
17, 10
12, 11
13, 11
14, 11
15, 11
12, 0
7, 1
12, 1
17, 1
5, 2
7, 2
8, 2
5, 3
6, 3
7, 3
6, 4
15, 8
16, 8
17, 8
14, 9
15, 9
16, 9
17, 9
14, 10
15, 10
16, 10
17, 10
12, 11
13, 11
14, 11
15, 11
0, 0
1, 0
2, 0
3, 0
4, 0
12, 0
0, 1
1, 1
2, 1
3, 1
12, 1
17, 1
2, 2
3, 2
4, 2
15, 8
16, 8
17, 8
14, 9
15, 9
16, 9
17, 9
0, 10
2, 10
14, 10
15, 10
16, 10
17, 10
0, 11
1, 11
2, 11
3, 11
12, 11
13, 11
14, 11
15, 11
2, 0
3, 0
4, 0
1, 1
2, 1
3, 1
4, 1
5, 1
6, 1
7, 1
2, 2
3, 2
4, 2
5, 2
7, 2
8, 2
5, 3
6, 3
7, 3
6, 4
2, 10
1, 11
2, 11
3, 11
12, 0
5, 1
6, 1
7, 1
12, 1
5, 2
7, 2
8, 2
5, 3
6, 3
7, 3
6, 4
15, 8
16, 8
17, 8
14, 9
15, 9
16, 9
17, 9
14, 10
15, 10
12, 11
13, 11
14, 11
15, 11
12, 0
5, 1
6, 1
7, 1
12, 1
17, 1
5, 2
7, 2
8, 2
5, 3
6, 3
7, 3
6, 4
15, 8
16, 8
17, 8
14, 9
15, 9
16, 9
17, 9
14, 10
15, 10
16, 10
17, 10
12, 11
13, 11
14, 11
15, 11
12, 0
5, 1
6, 1
7, 1
12, 1
17, 1
5, 2
7, 2
8, 2
5, 3
6, 3
7, 3
6, 4
15, 8
16, 8
17, 8
14, 9
15, 9
16, 9
17, 9
14, 10
15, 10
16, 10
17, 10
12, 11
13, 11
14, 11
15, 11
12, 0
5, 1
6, 1
7, 1
12, 1
17, 1
5, 2
7, 2
8, 2
5, 3
6, 3
7, 3
6, 4
15, 8
16, 8
17, 8
14, 9
15, 9
16, 9
17, 9
14, 10
15, 10
16, 10
17, 10
12, 11
13, 11
14, 11
15, 11
12, 0
5, 1
6, 1
7, 1
12, 1
17, 1
7, 2
8, 2
5, 3
6, 3
7, 3
6, 4
15, 8
16, 8
17, 8
14, 9
15, 9
16, 9
17, 9
14, 10
15, 10
16, 10
17, 10
12, 11
13, 11
14, 11
15, 11
0, 0
1, 0
2, 0
3, 0
4, 0
12, 0
0, 1
1, 1
2, 1
3, 1
12, 1
17, 1
2, 2
3, 2
4, 2
15, 8
16, 8
17, 8
14, 9
15, 9
16, 9
17, 9
0, 10
2, 10
14, 10
15, 10
16, 10
17, 10
0, 11
1, 11
2, 11
3, 11
12, 11
13, 11
14, 11
15, 11
0, 0
1, 0
2, 0
3, 0
4, 0
12, 0
0, 1
1, 1
2, 1
3, 1
12, 1
17, 1
2, 2
3, 2
4, 2
15, 8
16, 8
17, 8
14, 9
15, 9
16, 9
17, 9
0, 10
2, 10
14, 10
15, 10
16, 10
17, 10
0, 11
1, 11
2, 11
3, 11
12, 11
13, 11
14, 11
15, 11
0, 0
1, 0
2, 0
3, 0
4, 0
12, 0
0, 1
1, 1
2, 1
3, 1
12, 1
17, 1
2, 2
3, 2
4, 2
15, 8
16, 8
17, 8
14, 9
15, 9
16, 9
17, 9
0, 10
2, 10
14, 10
15, 10
16, 10
17, 10
0, 11
1, 11
2, 11
3, 11
12, 11
13, 11
14, 11
15, 11
0, 0
1, 0
2, 0
3, 0
4, 0
12, 0
0, 1
1, 1
2, 1
3, 1
12, 1
17, 1
2, 2
3, 2
4, 2
15, 8
16, 8
17, 8
14, 9
15, 9
16, 9
17, 9
0, 10
2, 10
14, 10
15, 10
16, 10
17, 10
0, 11
1, 11
2, 11
3, 11
12, 11
13, 11
14, 11
15, 11
0, 0
1, 0
2, 0
3, 0
4, 0
12, 0
0, 1
1, 1
2, 1
3, 1
12, 1
17, 1
2, 2
3, 2
4, 2
15, 8
16, 8
17, 8
14, 9
15, 9
16, 9
17, 9
0, 10
2, 10
14, 10
15, 10
16, 10
17, 10
0, 11
1, 11
2, 11
3, 11
12, 11
13, 11
14, 11
15, 11
0, 0
1, 0
2, 0
3, 0
4, 0
12, 0
0, 1
1, 1
2, 1
3, 1
12, 1
17, 1
2, 2
3, 2
4, 2
15, 8
16, 8
17, 8
14, 9
15, 9
16, 9
17, 9
0, 10
2, 10
14, 10
15, 10
16, 10
17, 10
0, 11
1, 11
2, 11
3, 11
12, 11
13, 11
14, 11
15, 11
2, 0
3, 0
4, 0
12, 0
1, 1
2, 1
3, 1
4, 1
5, 1
6, 1
7, 1
12, 1
2, 2
3, 2
4, 2
5, 2
7, 2
8, 2
5, 3
6, 3
7, 3
6, 4
2, 10
1, 11
2, 11
3, 11
12, 11
2, 0
3, 0
4, 0
12, 0
1, 1
2, 1
3, 1
4, 1
5, 1
6, 1
7, 1
12, 1
2, 2
3, 2
4, 2
5, 2
7, 2
8, 2
5, 3
6, 3
7, 3
6, 4
2, 10
1, 11
2, 11
3, 11
12, 11
2, 0
3, 0
4, 0
12, 0
1, 1
2, 1
3, 1
4, 1
5, 1
6, 1
7, 1
12, 1
2, 2
3, 2
4, 2
5, 2
7, 2
8, 2
5, 3
6, 3
7, 3
6, 4
2, 10
1, 11
2, 11
3, 11
12, 11
2, 0
3, 0
4, 0
12, 0
1, 1
2, 1
3, 1
4, 1
5, 1
6, 1
7, 1
12, 1
2, 2
3, 2
4, 2
5, 2
7, 2
8, 2
5, 3
6, 3
7, 3
6, 4
2, 10
1, 11
2, 11
3, 11
15, 11
2, 0
3, 0
4, 0
12, 0
1, 1
2, 1
3, 1
4, 1
5, 1
6, 1
7, 1
12, 1
2, 2
3, 2
4, 2
5, 2
7, 2
8, 2
5, 3
6, 3
7, 3
6, 4
2, 10
1, 11
2, 11
3, 11
15, 11
2, 0
3, 0
4, 0
12, 0
1, 1
2, 1
3, 1
4, 1
5, 1
6, 1
7, 1
12, 1
2, 2
3, 2
4, 2
5, 2
7, 2
8, 2
5, 3
6, 3
7, 3
6, 4
2, 10
1, 11
2, 11
3, 11
15, 11
2, 0
3, 0
4, 0
12, 0
1, 1
2, 1
3, 1
4, 1
5, 1
6, 1
7, 1
12, 1
2, 2
3, 2
4, 2
5, 2
7, 2
8, 2
5, 3
6, 3
7, 3
6, 4
2, 10
1, 11
2, 11
3, 11
12, 11
2, 0
3, 0
4, 0
12, 0
1, 1
2, 1
3, 1
4, 1
5, 1
6, 1
7, 1
12, 1
2, 2
3, 2
4, 2
5, 2
7, 2
8, 2
5, 3
6, 3
7, 3
6, 4
2, 10
1, 11
2, 11
3, 11
12, 11
13, 11
14, 11
15, 11
12, 0
5, 1
6, 1
7, 1
12, 1
17, 1
5, 2
7, 2
8, 2
5, 3
6, 3
7, 3
6, 4
15, 8
16, 8
17, 8
14, 9
15, 9
16, 9
17, 9
14, 10
15, 10
16, 10
17, 10
12, 11
13, 11
14, 11
15, 11
2, 0
3, 0
4, 0
12, 0
1, 1
2, 1
3, 1
4, 1
5, 1
6, 1
7, 1
12, 1
2, 2
3, 2
4, 2
5, 2
7, 2
8, 2
5, 3
6, 3
7, 3
6, 4
2, 10
1, 11
2, 11
3, 11
15, 11
2, 0
3, 0
4, 0
12, 0
1, 1
2, 1
3, 1
4, 1
5, 1
6, 1
7, 1
12, 1
2, 2
3, 2
4, 2
5, 2
7, 2
8, 2
5, 3
6, 3
7, 3
6, 4
2, 10
1, 11
2, 11
3, 11
15, 11
2, 0
3, 0
4, 0
12, 0
1, 1
2, 1
3, 1
4, 1
5, 1
6, 1
7, 1
12, 1
2, 2
3, 2
4, 2
5, 2
7, 2
8, 2
5, 3
6, 3
7, 3
6, 4
2, 10
1, 11
2, 11
3, 11
15, 11
2, 0
3, 0
4, 0
12, 0
1, 1
2, 1
3, 1
4, 1
5, 1
6, 1
7, 1
12, 1
2, 2
3, 2
4, 2
5, 2
7, 2
8, 2
5, 3
6, 3
7, 3
6, 4
2, 10
1, 11
2, 11
3, 11
12, 11
12, 0
5, 1
6, 1
7, 1
12, 1
5, 2
7, 2
8, 2
5, 3
6, 3
7, 3
6, 4
15, 8
16, 8
17, 8
14, 9
15, 9
16, 9
17, 9
14, 10
15, 10
12, 11
13, 11
14, 11
15, 11
12, 0
5, 1
6, 1
7, 1
12, 1
5, 2
7, 2
8, 2
5, 3
6, 3
7, 3
6, 4
15, 8
16, 8
17, 8
14, 9
15, 9
16, 9
17, 9
14, 10
15, 10
12, 11
13, 11
14, 11
15, 11
12, 0
5, 1
6, 1
7, 1
12, 1
5, 2
7, 2
8, 2
5, 3
6, 3
7, 3
6, 4
15, 8
16, 8
17, 8
14, 9
15, 9
16, 9
17, 9
14, 10
15, 10
12, 11
13, 11
14, 11
15, 11
12, 0
5, 1
6, 1
7, 1
12, 1
5, 2
7, 2
8, 2
5, 3
6, 3
7, 3
6, 4
15, 8
16, 8
17, 8
14, 9
15, 9
16, 9
17, 9
14, 10
15, 10
12, 11
13, 11
14, 11
15, 11
2, 0
3, 0
4, 0
1, 1
2, 1
3, 1
4, 1
5, 1
6, 1
7, 1
2, 2
3, 2
4, 2
5, 2
7, 2
8, 2
5, 3
6, 3
7, 3
6, 4
2, 10
1, 11
2, 11
3, 11
2, 0
3, 0
4, 0
1, 1
2, 1
3, 1
4, 1
5, 1
6, 1
7, 1
2, 2
3, 2
4, 2
5, 2
7, 2
8, 2
5, 3
6, 3
7, 3
6, 4
2, 10
1, 11
2, 11
3, 11
2, 0
3, 0
4, 0
1, 1
2, 1
3, 1
4, 1
5, 1
6, 1
7, 1
2, 2
3, 2
4, 2
5, 2
7, 2
8, 2
5, 3
6, 3
7, 3
6, 4
2, 10
1, 11
2, 11
3, 11
2, 0
3, 0
4, 0
12, 0
1, 1
2, 1
3, 1
4, 1
5, 1
6, 1
7, 1
12, 1
2, 2
3, 2
4, 2
5, 2
7, 2
8, 2
5, 3
6, 3
7, 3
6, 4
2, 10
1, 11
2, 11
3, 11
